Location,Hygiene,Micromanagement,Working Hours,Salary,Age,Infrastructure,Food Quality,Incentives,Family Size,Experience,Share Price,Attrition,Contract Workers,Location_Score,Internal_Audit,External_Audit,Fin_Score,Loss_Score,Past_Score,IsUnderRisk
Africa,2,6,1,29461,28,3,3,609,10,54,680,14,8550,12.0,19.38092380952381,21.41689883274042,20.63217142857143,26.227666666666664,17.370066666666666,0
Developed Economies and EU,1,6,11,39034,24,8,1,6932,10,38,1040,26,2751,18.0,39.86209523809524,25.02127355592702,26.398533333333337,22.690333333333335,16.129000000000005,0
Central and South-Eastern Europe and CIS,2,6,3,1787,68,10,3,981,3,35,1412,8,8862,12.0,19.700952380952383,20.47373308759447,20.554685714285714,14.436000000000002,20.24053333333333,0
Africa,3,4,11,18021,44,4,1,7092,1,14,1324,18,3773,12.0,45.55357142857143,32.020544911634026,21.103638095238097,10.843333333333334,26.700066666666665,0
Developed Economies and EU,1,6,7,37305,53,2,3,5356,9,29,27,26,9025,46.9,40.51111428571429,23.308202248796306,33.37555238095238,9.601666666666667,29.93766666666667,0
Middle East,4,5,10,24326,52,7,1,829,10,38,477,32,1844,18.0,36.41216190476191,21.759661680453764,37.77975238095239,14.214333333333334,26.055,1
Asia-Pacific,3,10,18,10917,69,3,4,5229,5,32,81,12,290,8.5,39.09325714285715,12.93062163359193,33.46860952380952,4.971,19.434466666666665,0
Asia-Pacific,5,9,4,11778,16,1,2,623,7,22,1425,22,7977,51.8,23.007038095238098,15.093095023788095,19.882933333333334,15.603333333333335,26.809133333333335,0
Africa,4,5,3,18129,44,2,3,2657,7,8,1143,25,1952,8.5,31.32881904761905,19.853613932821858,33.94256190476191,18.454333333333338,30.97246666666667,0
Asia-Pacific,1,2,20,31652,27,9,3,8281,4,25,183,15,5290,18.0,18.74327619047619,13.691226265483692,25.23704761904762,7.5649999999999995,24.28733333333333,0
Central and South-Eastern Europe and CIS,5,3,20,16017,31,4,2,237,10,9,1009,39,4816,12.0,29.674457142857147,22.104639035332106,29.950447619047615,7.720333333333334,31.006266666666672,0
Middle East,5,3,2,44736,62,5,5,5220,9,58,719,33,1251,18.0,35.23201904761905,11.064320717786066,24.17692380952381,21.779000000000003,19.951066666666673,0
Asia-Pacific,4,6,1,41153,34,8,4,1680,3,52,395,27,8908,12.0,31.02264761904763,21.52085208520852,32.559133333333335,10.492333333333333,17.11006666666667,0
Africa,3,1,6,22085,22,5,2,6472,1,55,935,21,7537,46.9,29.04791428571429,17.143014301430146,21.729961904761904,15.986,29.887133333333338,0
Middle East,3,9,9,41105,54,2,1,9931,6,14,971,9,7280,18.0,20.421533333333333,17.2020202020202,22.000285714285717,19.194,33.041866666666664,0
Middle East,4,7,19,35988,47,2,3,960,4,21,242,13,7436,46.9,25.21626666666667,24.706384924206706,23.021342857142855,14.002,29.078733333333336,1
Middle East,1,1,19,27108,57,8,5,316,1,59,213,15,8749,51.8,28.7764380952381,23.54121126398354,18.193428571428573,15.292666666666666,23.697133333333333,0
Asia-Pacific,4,3,15,38948,30,1,4,1611,4,51,594,30,9758,13.1,24.002104761904764,13.44973068735445,29.30501904761905,10.928666666666667,24.930400000000002,0
Latin America and the Caribbean,4,8,13,28778,11,5,2,1217,7,23,1059,13,8463,51.8,40.506304761904765,9.016158758733017,26.562266666666666,14.864333333333335,23.932866666666666,0
Developed Economies and EU,3,10,21,39212,38,3,4,2628,5,58,41,30,7873,8.5,30.72055238095238,19.342348520566343,27.197400000000005,17.169,28.531733333333335,0
Developed Economies and EU,2,5,17,43010,47,1,5,321,10,11,1310,10,8186,8.5,15.066723809523811,30.32567542468533,23.6904,6.428000000000001,16.726066666666668,0
Middle East,5,6,13,28583,46,5,5,5896,1,10,493,38,7361,46.9,32.61642857142857,25.04621890760505,24.358409523809527,23.455333333333336,16.65086666666667,0
Middle East,3,2,22,28194,41,6,3,786,7,34,880,9,3638,46.9,39.52770476190477,15.15748717728916,34.75137142857143,17.589,29.574266666666666,1
Developed Economies and EU,2,9,23,5768,48,9,4,458,6,7,931,32,4215,51.8,20.56972380952381,23.38866743817239,33.87591428571429,15.372333333333332,30.63126666666667,0
Developed Economies and EU,5,1,9,5730,49,7,1,235,3,51,963,5,1948,8.5,43.257504761904755,30.803466060891804,26.8552,2.5786666666666664,27.010533333333335,1
Asia-Pacific,1,10,15,25444,15,2,5,2766,5,58,336,23,7140,51.8,26.977171428571427,17.999099909991003,26.6482,16.485333333333337,37.442400000000006,0
Africa,3,3,13,252,37,1,1,2585,6,45,587,16,3568,46.9,29.895419047619047,17.290500478619293,33.12733333333333,18.861666666666665,24.21473333333333,0
Middle East,5,10,14,45552,16,10,3,538,4,36,555,1,5280,51.8,23.38655238095238,25.903590359035906,22.324838095238096,23.837000000000003,22.596733333333336,0
Asia-Pacific,2,5,23,29502,49,6,5,3465,8,28,1494,19,669,18.0,42.67365714285715,23.430171588587427,22.763323809523808,10.504333333333333,25.9378,0
Middle East,1,4,1,6847,65,5,5,365,2,38,1276,4,131,12.0,21.128009523809528,21.92103496063892,21.699219047619046,7.191666666666667,32.9984,0
Developed Economies and EU,5,6,19,18587,15,5,4,7328,5,43,1313,14,9679,18.0,21.79866666666667,21.033117597474035,28.17834285714286,6.4126666666666665,25.478799999999996,0
Middle East,5,6,24,37236,60,2,4,1372,3,27,1064,14,8522,12.0,35.23388571428572,18.73874530310174,24.46477142857143,13.593333333333332,37.28053333333333,0
Africa,2,7,21,18994,17,3,5,110,6,36,1500,12,6388,12.0,26.64496190476191,19.317346020316318,34.49761904761905,14.790000000000001,31.721266666666665,0
Latin America and the Caribbean,5,3,6,24615,51,8,5,667,5,54,923,22,5196,18.0,41.14839047619048,34.176660523195174,23.98705714285715,10.197000000000001,22.622133333333334,0
Asia-Pacific,2,5,17,6985,24,4,1,3879,4,51,1101,27,685,8.5,18.201647619047623,12.265183661223267,21.809561904761907,25.69033333333334,15.428200000000004,0
Developed Economies and EU,2,10,8,10324,43,5,5,246,7,34,147,8,4266,18.0,23.424057142857148,19.138170959953136,15.287219047619047,15.418333333333333,28.450133333333333,0
Central and South-Eastern Europe and CIS,2,8,22,39734,49,5,1,2182,2,38,847,28,2650,46.9,17.36215238095238,20.231408855171235,32.279447619047616,18.238,39.83246666666667,0
Middle East,4,3,19,30715,32,5,3,3059,5,44,544,5,2150,12.0,18.119409523809523,19.829768691154833,25.453285714285713,17.641666666666666,29.129533333333335,0
Latin America and the Caribbean,3,9,21,46325,12,10,5,2015,10,13,765,15,9039,18.0,30.52905714285714,19.15648707727916,23.852990476190477,20.831666666666667,24.80846666666667,0
Asia-Pacific,1,2,24,27846,59,5,3,4537,8,19,499,23,1229,51.8,28.95750476190476,25.07062134784907,26.907000000000004,26.180333333333333,23.9584,0
Latin America and the Caribbean,2,4,2,31608,60,1,4,543,1,45,724,25,3630,46.9,20.792714285714286,23.44781621019245,39.52687619047619,11.769000000000002,35.9668,0
Developed Economies and EU,4,10,4,7095,56,6,3,1678,9,16,240,5,8079,8.5,32.2342,32.908648007657916,31.963447619047624,17.92166666666667,31.328400000000006,0
Central and South-Eastern Europe and CIS,3,2,10,12516,62,9,4,337,2,37,42,1,9899,13.1,19.554361904761908,21.512036917977515,40.25925714285714,20.057000000000002,30.952400000000008,1
Latin America and the Caribbean,5,5,4,16912,15,8,2,821,10,1,130,21,5372,12.0,31.430276190476192,17.491206263483495,23.931609523809524,14.071666666666669,34.687333333333335,1
Latin America and the Caribbean,1,2,8,25303,22,8,2,633,7,31,1386,14,7545,51.8,27.0036380952381,22.809695255239813,26.201933333333333,5.455666666666667,37.47173333333333,0
Asia-Pacific,2,5,20,22570,69,8,2,174,8,6,726,11,8495,18.0,35.91797142857143,23.838455274098838,35.30487619047619,11.949333333333332,25.7282,0
Asia-Pacific,3,10,4,40248,38,8,2,998,9,44,169,18,4545,8.5,25.948028571428573,20.110639635392115,23.739123809523807,12.473666666666668,27.338266666666666,0
Developed Economies and EU,3,6,1,45286,68,6,5,338,2,11,355,26,7081,12.0,26.467657142857142,12.224651036532226,33.93628571428572,7.611666666666666,22.409266666666667,1
Central and South-Eastern Europe and CIS,4,9,11,1698,65,5,4,576,1,57,1276,24,4179,46.9,23.49439047619048,17.002785992885006,26.118352380952388,15.513666666666667,41.13433333333334,0
Developed Economies and EU,3,9,10,47505,15,9,4,5886,10,26,267,14,4516,8.5,32.70948571428572,28.83908390839084,33.627066666666664,7.814333333333334,23.18133333333334,0
Latin America and the Caribbean,3,8,6,37475,20,5,3,286,6,8,1204,24,6173,46.9,37.1274380952381,14.786235766433787,17.557057142857147,12.053666666666668,32.66060000000001,0
Central and South-Eastern Europe and CIS,4,3,23,34966,53,1,5,704,4,23,16,26,4422,46.9,27.99050476190476,20.21942194219422,35.277342857142855,20.960666666666665,16.4876,1
Central and South-Eastern Europe and CIS,2,4,18,27937,55,9,2,208,9,20,120,6,7086,46.9,23.008123809523813,20.71008529424371,21.55769523809524,17.72566666666667,34.71313333333333,1
Developed Economies and EU,3,7,6,16245,57,8,4,2493,1,17,95,25,2264,8.5,19.924552380952385,11.56805680568057,30.682761904761907,17.468666666666664,38.404666666666664,1
Asia-Pacific,3,7,8,16621,43,6,4,6957,1,6,33,6,9315,46.9,29.065419047619052,17.88908890889089,17.10735238095238,15.538333333333334,24.900600000000004,0
Latin America and the Caribbean,3,4,12,48951,54,1,1,757,7,25,27,11,9610,8.5,35.67181904761905,23.235494978069237,22.465028571428572,7.703,23.6264,0
Africa,1,4,10,40987,55,8,4,1498,4,42,1304,24,1753,18.0,17.240914285714286,17.562784849913562,25.075076190476192,10.889333333333335,31.825066666666668,1
Central and South-Eastern Europe and CIS,4,4,16,45769,58,3,4,380,10,25,911,15,5600,46.9,28.81714285714286,12.91130541625591,25.354476190476188,12.749333333333333,29.246866666666666,0
Asia-Pacific,4,4,19,42871,60,9,2,7804,5,40,1469,7,5665,13.1,22.53304761904762,13.576586230051577,23.52597142857143,22.326666666666668,27.188000000000002,0
Asia-Pacific,5,6,24,7404,32,6,1,996,10,52,813,5,7963,46.9,36.583514285714294,20.741159830268742,27.66777142857143,24.632,20.514266666666668,0
Latin America and the Caribbean,1,8,13,14275,18,2,2,124,6,19,1253,35,1928,51.8,26.601771428571432,11.069006900690068,19.996457142857142,15.216333333333335,20.741266666666665,1
Middle East,4,6,8,36525,13,9,4,562,7,19,1270,15,5141,46.9,16.99872380952381,28.207663623505212,21.472980952380954,20.335000000000004,32.25346666666667,0
Middle East,2,3,22,3936,12,7,1,7518,9,45,498,14,1790,8.5,40.78750476190477,21.695069506950695,36.22888571428572,0.6436666666666667,26.964933333333335,1
Africa,4,7,5,44924,68,10,3,944,6,14,551,17,5904,12.0,31.981752380952383,12.276341919906278,36.017,19.156333333333336,29.84586666666667,0
Africa,3,4,8,17789,30,10,4,7340,9,57,883,10,6096,8.5,31.271685714285713,15.90509050905091,21.812619047619048,14.882666666666665,25.89266666666667,0
Asia-Pacific,5,5,22,38361,39,2,5,9035,7,56,1294,27,7612,13.1,35.39573333333333,16.664380723786664,33.440599999999996,14.676333333333336,16.8708,0
Asia-Pacific,3,1,6,24568,39,6,2,643,2,11,444,14,8365,13.1,33.270428571428575,16.223808095095222,21.723590476190477,22.038333333333334,26.89266666666667,0
Middle East,2,5,20,18867,10,8,5,7441,5,32,39,28,5835,8.5,31.463885714285716,15.53889674681754,22.69257142857143,27.536333333333335,17.309933333333333,0
Africa,4,8,2,24633,43,3,3,220,7,36,1421,5,799,8.5,33.4954,29.23120883516923,32.190047619047625,16.02366666666667,31.144733333333342,0
Latin America and the Caribbean,4,3,23,34873,38,2,2,8870,7,53,454,30,3950,18.0,30.094695238095237,23.428299972854425,23.29375238095238,16.09733333333333,32.130066666666664,0
Latin America and the Caribbean,5,1,14,46045,58,2,2,805,2,5,164,2,8537,12.0,17.391609523809525,26.02294515165802,29.309447619047624,13.066666666666668,21.295600000000004,1
Latin America and the Caribbean,2,2,9,43590,63,7,2,4664,1,52,1197,18,7105,46.9,24.57236190476191,24.76354778334976,17.941085714285716,11.471333333333334,24.711600000000004,0
Africa,4,4,9,34316,13,9,4,614,6,59,205,35,6957,13.1,24.97509523809524,18.70707070707071,23.52384761904762,24.473333333333336,20.9372,0
Asia-Pacific,3,4,11,24279,42,2,1,5301,1,52,1230,8,5144,46.9,14.474190476190477,18.445044504450447,31.964228571428578,11.648333333333333,33.75206666666667,1
Central and South-Eastern Europe and CIS,1,2,11,14179,41,4,1,7004,1,55,1060,22,2311,51.8,37.43056190476191,16.447201863043446,23.52469523809524,14.077666666666666,26.561466666666668,1
Central and South-Eastern Europe and CIS,5,7,22,18456,27,8,5,137,7,26,135,20,2487,46.9,26.02919047619048,19.019787693055022,32.831657142857146,13.155,17.504933333333337,0
Developed Economies and EU,1,8,12,19913,41,3,3,908,9,25,395,19,3333,8.5,28.00927619047619,17.165616561656165,33.82414285714286,9.444,23.055533333333333,0
Middle East,4,5,19,646,50,9,2,433,2,20,531,5,8644,18.0,18.611180952380952,18.753603931821754,24.27532380952381,14.409333333333334,32.4314,1
Africa,3,10,4,12215,57,3,2,380,2,18,795,24,9452,12.0,15.945552380952382,16.252510965382253,23.664228571428573,21.130666666666666,26.780800000000006,0
Central and South-Eastern Europe and CIS,3,8,20,3413,57,9,4,785,10,59,283,23,7150,12.0,27.64935238095238,20.815810152443817,25.265057142857145,13.123000000000001,18.692533333333337,1
Latin America and the Caribbean,5,8,19,34646,40,8,1,6085,1,26,1289,12,1688,51.8,35.41211428571429,13.590587630191592,27.675571428571434,11.775666666666668,32.38153333333334,1
Latin America and the Caribbean,3,2,13,16430,21,9,5,626,6,46,216,40,7387,12.0,28.52707619047619,13.472518680439471,29.018676190476196,15.028333333333332,29.618866666666666,1
Central and South-Eastern Europe and CIS,5,6,17,16070,65,10,3,390,1,31,590,9,6351,13.1,24.655580952380955,19.275184661323273,34.097276190476194,23.444333333333333,27.564533333333337,1
Central and South-Eastern Europe and CIS,3,2,17,36980,37,6,1,639,6,3,619,11,3247,18.0,37.19600952380952,23.224179560813223,15.678704761904761,18.00166666666667,30.44693333333333,0
Developed Economies and EU,4,8,21,9249,42,4,2,943,1,56,346,36,5331,13.1,21.274742857142858,17.541582729701545,24.240857142857145,13.812333333333335,28.934733333333334,0
Central and South-Eastern Europe and CIS,3,5,20,46575,42,1,4,6767,10,14,348,29,9506,51.8,23.73914285714286,24.941722743702943,28.04577142857143,23.99066666666667,42.88166666666666,1
Developed Economies and EU,1,4,20,16365,16,9,1,715,3,34,137,11,6453,51.8,28.834952380952384,33.642121354992646,18.041228571428572,13.126333333333335,29.580333333333336,1
Asia-Pacific,4,8,14,12503,47,2,4,752,9,29,653,11,8823,51.8,25.217047619047616,24.170645635992173,26.888266666666667,8.305000000000001,23.471533333333337,0
Africa,1,10,1,9505,58,3,5,7495,1,40,1165,25,9749,13.1,34.599876190476195,16.260140299744265,26.95187619047619,14.694333333333335,34.49613333333333,0
Latin America and the Caribbean,4,10,19,18424,31,4,5,632,7,39,1462,30,1822,51.8,20.40017142857143,22.148014801480148,17.54701904761905,14.218666666666667,29.49373333333333,0
Asia-Pacific,1,1,23,37314,47,5,2,330,4,2,665,29,7584,46.9,18.174561904761905,19.199334219136198,30.64485714285714,12.193999999999999,21.152266666666666,0
Africa,4,1,2,45877,19,7,1,604,9,32,268,22,8187,46.9,22.429914285714286,17.662380523766664,38.45277142857143,15.595,36.64046666666667,1
Asia-Pacific,3,8,13,32764,37,3,4,325,8,24,1405,26,1535,12.0,18.064257142857144,22.704127555612704,32.92276190476191,20.632666666666665,22.13586666666666,1
Central and South-Eastern Europe and CIS,3,9,22,44306,14,7,4,504,10,35,1378,8,8779,12.0,33.96029523809524,15.811924049547812,22.478066666666667,10.061333333333334,14.4966,1
Central and South-Eastern Europe and CIS,3,1,23,31794,54,3,2,4128,7,41,340,23,3123,13.1,27.29901904761905,18.687225865443686,25.312704761904765,9.607,21.765,0
Central and South-Eastern Europe and CIS,4,4,22,37587,34,5,4,501,8,39,566,32,764,46.9,25.903352380952384,29.079365079365076,26.84152380952381,21.52333333333333,30.946000000000005,1
Latin America and the Caribbean,5,4,2,48213,67,1,1,5228,5,20,1369,7,1542,46.9,32.45047619047619,25.60568914034261,20.699161904761905,21.87466666666667,29.067600000000006,0
Latin America and the Caribbean,2,8,6,43925,18,6,4,498,7,14,348,21,183,18.0,33.193933333333334,17.443515780149443,25.542438095238097,12.405666666666667,29.096,1
Africa,4,7,21,47881,55,2,3,205,7,27,1011,32,4792,51.8,24.649333333333335,22.451002243081454,17.912790476190477,15.935333333333334,19.8896,0
Latin America and the Caribbean,4,10,19,714,11,9,3,337,9,23,699,26,1068,18.0,43.81568571428572,13.792593545068794,36.622038095238096,24.212333333333337,26.060133333333336,0
Central and South-Eastern Europe and CIS,4,10,11,20734,55,2,4,717,7,38,548,24,3611,12.0,32.87920952380953,17.97898361264698,17.812885714285716,19.414,18.209933333333332,0
Developed Economies and EU,2,7,5,19594,17,9,2,177,5,54,88,3,7651,13.1,34.943123809523804,23.00654351149401,30.450895238095242,18.813333333333336,25.493133333333333,0
Central and South-Eastern Europe and CIS,5,5,23,2891,12,10,5,367,7,16,636,20,5386,8.5,26.527771428571427,14.151486577229152,26.332695238095237,18.896333333333335,27.310866666666662,0
Latin America and the Caribbean,2,3,10,7189,11,10,1,557,5,44,418,39,7185,13.1,22.717828571428573,29.282985441401284,35.82577142857143,15.009333333333332,18.396933333333333,0
Developed Economies and EU,2,8,14,16384,52,9,1,6796,6,16,165,19,8190,8.5,24.24239047619048,22.508622290800506,26.083733333333335,12.667000000000003,19.928466666666665,0
Africa,5,5,23,27280,43,2,3,1305,8,48,965,13,6615,12.0,25.31532380952381,20.051476576229053,21.515847619047623,8.344666666666667,33.37486666666667,0
Middle East,5,1,14,4983,67,5,3,3344,1,26,262,38,4087,46.9,29.895704761904767,20.743345763147747,22.741333333333337,15.549666666666667,21.788866666666667,0
Middle East,4,6,23,46940,16,6,1,388,10,52,628,33,9502,51.8,25.89817142857143,14.9003900390039,31.87542857142858,21.66166666666667,28.998400000000004,0
Central and South-Eastern Europe and CIS,1,5,22,18876,12,5,2,5665,2,42,123,27,6440,8.5,27.51952380952381,7.393882245367394,26.778104761904757,18.545333333333335,27.332800000000002,1
Africa,2,10,11,24375,46,4,5,119,10,50,1383,4,1491,12.0,30.796476190476195,27.943894389438945,34.35038095238095,16.956666666666663,22.57046666666667,0
Latin America and the Caribbean,4,7,14,44406,35,10,5,3032,7,32,870,26,8120,8.5,31.666238095238096,19.27749917848928,30.10098095238095,26.542000000000005,30.76186666666667,0
Asia-Pacific,1,3,20,19200,34,3,1,8547,8,30,520,28,2401,12.0,30.879704761904758,21.33403340334034,30.189114285714286,11.587666666666669,30.930333333333333,1
Africa,3,4,14,23094,67,1,4,962,8,8,36,12,1347,18.0,28.584695238095236,15.436200762933435,23.814495238095237,20.98766666666667,19.87666666666667,1
Africa,4,4,18,10776,26,9,5,3656,9,9,1466,35,7092,51.8,28.76431428571428,17.94462303373195,28.40549523809524,16.427666666666667,17.323333333333334,0
Africa,1,5,15,37071,41,7,1,3107,3,3,1266,20,8864,46.9,32.16521904761905,25.12759847413313,27.707380952380955,11.693000000000001,26.380599999999998,0
Asia-Pacific,2,8,15,23332,67,5,5,1563,10,34,1456,6,9274,46.9,28.463295238095238,19.40388324546741,23.241838095238094,21.068333333333335,27.37,0
